,Unnamed:_0,Unnamed:_0,Unnamed:_0.1,MSHA_ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
1281,857,857,857,3609068,2013,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970", ,Appalachia Northern,0,5,8677,-inf
1282,869,869,869,3603329,2013,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Preparation Plant,"Pbs Coals, Inc.","P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,0,17,35456,-inf
1283,870,870,870,3603329,2013,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Preparation Plant,"Pbs Coals, Inc.","P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,0,31,65846,-inf
1284,871,871,871,3603330,2013,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,Pbs Coals Inc,"P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,0,2,4247,-inf
1285,872,872,872,3603330,2013,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Pbs Coals Inc,"P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,0,31,66539,-inf
1286,873,873,873,3606330,2013,Cleaning Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,Wilson Creek Energy Llc,"609 Georgian Place, Somerset, PA 15501", ,Appalachia Northern,0,2,4640,-inf
1287,874,874,874,3606330,2013,Cleaning Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Wilson Creek Energy Llc,"609 Georgian Place, Somerset, PA 15501", ,Appalachia Northern,0,10,18561,-inf
1288,877,877,877,3607727,2013,Huskin Run Siding,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,Berwind Coal Sales Company,"509 15th St, Windber, PA 15963", ,Appalachia Northern,0,5,7406,-inf
1289,878,878,878,3607727,2013,Huskin Run Siding,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Berwind Coal Sales Company,"509 15th St, Windber, PA 15963", ,Appalachia Northern,0,0,557,-inf
1290,891,891,891,3609406,2013,Coal Innovations # 1,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,"Ak Coal Resources, Inc.","1134 Stoystown Road, Friedens, PA 15541", ,Appalachia Northern,0,21,50204,-inf
1291,892,892,892,3609525,2013,Mine 78 Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,2,4111,-inf
1292,893,893,893,3609525,2013,Mine 78 Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,22,36999,-inf
1293,903,903,903,3608567,2013,Scrubgrass Fuel Handling Facil,Pennsylvania (Bituminous),Venango,Active,Surface,Operating Subsidiary,Preparation Plant,Scrubgrass Generating Company,"2151 Lisbon Road, Kennerdell, PA 16374", ,Appalachia Northern,0,12,16091,-inf
1294,919,919,919,4001680,2013,Mountainside Shipping & Proces,Tennessee,Campbell,Active,Surface,Independent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 So. Hwy 25w, Williamsburg, KY 40769", ,Appalachia Central,0,8,17402,-inf
1295,924,924,924,4001038,2013,Kopper Glo Preparation Plant,Tennessee,Claiborne,Active,Surface,Operating Subsidiary,Preparation Plant,Kopper Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715", ,Appalachia Central,0,4,10883,-inf
1296,925,925,925,4001038,2013,Kopper Glo Preparation Plant,Tennessee,Claiborne,Active,Underground,Operating Subsidiary,Preparation Plant,Kopper Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715", ,Appalachia Central,0,21,53136,-inf
1297,941,941,941,4201444,2013,Savage Coal Terminal,Utah,Carbon,Active,Surface,Independent Producer Operator,Preparation Plant,Savage Industries Inc,"P.O. Box 1001, Price, UT 84501", ,Uinta Region,0,15,26807,-inf
1298,942,942,942,4201444,2013,Savage Coal Terminal,Utah,Carbon,Active,Underground,Independent Producer Operator,Preparation Plant,Savage Industries Inc,"P.O. Box 1001, Price, UT 84501", ,Uinta Region,0,14,26807,-inf
1299,944,944,944,4201864,2013,Wildcat Loadout,Utah,Carbon,Active,Underground,Independent Producer Operator,Preparation Plant,"Wild West Equipment & Hauling,","P.O. Box 1, Price, UT 84501", ,Uinta Region,0,9,7381,-inf
1300,946,946,946,4202093,2013,Sunnyside Waste Coal Site,Utah,Carbon,Active,Surface,Operating Subsidiary,Preparation Plant,Sunnyside Cogeneration Associa,"P.O. Box 159, Sunnyside, UT 84539", ,Uinta Region,0,10,23390,-inf
1301,949,949,949,4202398,2013,Brc Wellington Llc,Utah,Carbon,Active,Underground,Operating Subsidiary,Preparation Plant,Brc Wellington Llc,"P.O. Box 401, Wellington, UT 84542", ,Uinta Region,0,13,22005,-inf
1302,950,950,950,4202455,2013,Castle Valley Prep Plant,Utah,Carbon,Active,Underground,Independent Producer Operator,Preparation Plant,"Canyon Fuel Company, Llc","P.O. Box 1029, Wellington, UT 84542", ,Uinta Region,0,3,6149,-inf
1303,953,953,953,4202052,2013,Cottonwood Coal Blending & Pre,Utah,Emery,Active,Underground,Operating Subsidiary,Preparation Plant,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",United Mine Workers of America,Uinta Region,0,11,20229,-inf
1304,955,955,955,4202395,2013,Castle Valley Mines,Utah,Emery,Active,Underground,Independent Producer Operator,Preparation Plant,Castle Valley Mining Llc,"P.O. Box 475, Huntington, UT 84528", ,Uinta Region,0,26,65057,-inf
1305,958,958,958,4400649,2013,Coronet Jewell Prep Plant #2,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corp,"P.O. Box 70, Vansant, VA 24656", ,Appalachia Central,0,8,19793,-inf
1306,959,959,959,4400649,2013,Coronet Jewell Prep Plant #2,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corp,"P.O. Box 70, Vansant, VA 24656", ,Appalachia Central,0,45,103916,-inf
1307,961,961,961,4403010,2013,Clintwood Elkhorn Iii,Virginia,Buchanan,Active,Surface,Contractor,Preparation Plant,Clintwood Elkhorn Mining Compa,"Rt. 643, Hurley, VA 24620", ,Appalachia Central,0,16,42071,-inf
1308,962,962,962,4403010,2013,Clintwood Elkhorn Iii,Virginia,Buchanan,Active,Underground,Contractor,Preparation Plant,Clintwood Elkhorn Mining Compa,"Rt. 643, Hurley, VA 24620", ,Appalachia Central,0,6,14024,-inf
1309,964,964,964,4404212,2013,#7 Prep Plant,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,"Wellmore Coal Company, Llc","1073 Riverview Street, Grundy, VA 24614", ,Appalachia Central,0,6,13135,-inf
1310,965,965,965,4404212,2013,#7 Prep Plant,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,"Wellmore Coal Company, Llc","1073 Riverview Street, Grundy, VA 24614", ,Appalachia Central,0,1,1459,-inf
1311,967,967,967,4404982,2013,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"1073 Riverview Street, Grundy, VA 24614", ,Appalachia Central,0,8,21010,-inf
1312,968,968,968,4404982,2013,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"1073 Riverview Street, Grundy, VA 24614", ,Appalachia Central,0,25,63029,-inf
1313,981,981,981,4407058,2013,Heavy Equipment Shop,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corporat,"P.O. Box 70, Vansant, VA 24656", ,Appalachia Central,0,5,11037,-inf
1314,996,996,996,4405311,2013,Mcclure River Plant,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Coal Co., Ll","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers of America,Appalachia Central,0,49,107774,-inf
1315,1012,1012,1012,4405141,2013,No 1 Tipple,Virginia,Lee,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,J A D Coal Company Inc,"P.O. Box 98, St. Charles, VA 24282", ,Appalachia Central,0,13,25760,-inf
1316,1013,1013,1013,4405898,2013,Lone Mountain Processing,Virginia,Lee,Active,Underground,Operating Subsidiary,Preparation Plant,Lone Mountain Processing Inc,"P.O. Box Drawer C, St Charles, VA 24282", ,Appalachia Central,0,47,112057,-inf
1317,1016,1016,1016,4404296,2013,Gardner Load Out,Virginia,Russell,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260", ,Appalachia Central,0,2,4391,-inf
1318,1017,1017,1017,4404296,2013,Gardner Load Out,Virginia,Russell,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260", ,Appalachia Central,0,1,2067,-inf
1319,1022,1022,1022,4407142,2013,Flat Rock Preparation Plant,Virginia,Russell,Active,Surface,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"15498 Riverside Drive, Vansant, VA 24656", ,Appalachia Central,0,5,8831,-inf
1320,1023,1023,1023,4407142,2013,Flat Rock Preparation Plant,Virginia,Russell,Active,Underground,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"15498 Riverside Drive, Vansant, VA 24656", ,Appalachia Central,0,2,3103,-inf
1321,1026,1026,1026,4405236,2013,Coal Creek Prep Plant,Virginia,Tazewell,Active,Underground,Operating Subsidiary,Preparation Plant,Knox Creek Coal Corporation,"5703 Crutchfield Drive, Norton, VA 24273", ,Appalachia Central,0,19,39561,-inf
1322,1031,1031,1031,4403088,2013,Plant No 1,Virginia,Wise,Active,Underground,Operating Subsidiary,Preparation Plant,Pigeon Creek Processing Corpor,"633 Callahan Avenue, Appalachia, VA 24216", ,Appalachia Central,0,30,70841,-inf
1323,1032,1032,1032,4403472,2013,Tipple #1,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330", ,Appalachia Central,0,2,4220,-inf
1324,1033,1033,1033,4403472,2013,Tipple #1,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330", ,Appalachia Central,0,2,4221,-inf
1325,1034,1034,1034,4404534,2013,Prep Plant #2,Virginia,Wise,Temporarily closed,Surface,Independent Producer Operator,Preparation Plant,A&g Coal Corporation,"5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,0,1,2201,-inf
1326,1035,1035,1035,4404534,2013,Prep Plant #2,Virginia,Wise,Temporarily closed,Underground,Independent Producer Operator,Preparation Plant,A&g Coal Corporation,"5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,0,12,19810,-inf
1327,1036,1036,1036,4405014,2013,Pardee Plant/Loadout,Virginia,Wise,Active,Underground,Operating Subsidiary,Preparation Plant,Cumberland River Coal Co,"P.O. Box 109, Appalachia, VA 24216",Scotia Employees Association,Appalachia Central,0,44,109872,-inf
1328,1037,1037,1037,4405226,2013,#1 Tipple,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Oliver Coal Sales,"P.O. Box 1768, Coeburn, VA 24230", ,Appalachia Central,0,2,4608,-inf
1329,1038,1038,1038,4405226,2013,#1 Tipple,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Oliver Coal Sales,"P.O. Box 1768, Coeburn, VA 24230", ,Appalachia Central,0,1,1152,-inf
1330,1039,1039,1039,4405270,2013,Toms Creek Complex,Virginia,Wise,Active,Surface,Operating Subsidiary,Preparation Plant,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273", ,Appalachia Central,0,19,39325,-inf
1331,1040,1040,1040,4405270,2013,Toms Creek Complex,Virginia,Wise,Active,Underground,Operating Subsidiary,Preparation Plant,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273", ,Appalachia Central,0,35,73033,-inf
1332,1042,1042,1042,4405971,2013,Stoker,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273", ,Appalachia Central,0,4,8793,-inf
1333,1045,1045,1045,4406199,2013,No 1 Prep Plant,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273", ,Appalachia Central,0,12,25073,-inf
1334,1046,1046,1046,4406199,2013,No 1 Prep Plant,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273", ,Appalachia Central,0,47,100291,-inf
1335,1047,1047,1047,4406230,2013,Vfc-Washer,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Virginia Fuels Corporation,"5957 Windswept Boulevard, Wise, VA 24293", ,Appalachia Central,0,3,7715,-inf
1336,1048,1048,1048,4406230,2013,Vfc-Washer,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Virginia Fuels Corporation,"5957 Windswept Boulevard, Wise, VA 24293", ,Appalachia Central,0,3,7412,-inf
1337,1051,1051,1051,4406943,2013,Kellyview Loadout Facility,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,A & G Coal Corporation,"5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,0,4,8879,-inf
1338,1052,1052,1052,4406943,2013,Kellyview Loadout Facility,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,A & G Coal Corporation,"5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,0,3,8878,-inf
1339,1074,1074,1074,4407303,2013,Power Fuel Blending Terminal,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,"Power Fuels, Llc","3630 Russel Creek Road, St. Paul, VA 24283", ,Appalachia Central,0,7,14437,-inf
1340,1075,1075,1075,4407303,2013,Power Fuel Blending Terminal,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,"Power Fuels, Llc","3630 Russel Creek Road, St. Paul, VA 24283", ,Appalachia Central,0,7,14436,-inf
1341,1078,1078,1078,4608777,2013,Sentinel Preparation Plant,West Virginia (Northern),Barbour,Active,Underground,Operating Subsidiary,Preparation Plant,Wolf Run Mining Company,"21550 Barbour County Hwy, Philippi, WV 26416", ,Appalachia Northern,0,31,72426,-inf
1342,1080,1080,1080,4603141,2013,Chesterfield Prep Plant,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Omar Mining Company,"782 Robinson Creek Road, Madison, WV 25130",United Mine Workers of America,Appalachia Central,0,11,23200,-inf
1343,1081,1081,1081,4603755,2013,Liberty Processing,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Independence Coal Company Inc,"785 Robinson Creek Road, Madison, WV 25130", ,Appalachia Central,0,13,26942,-inf
1344,1082,1082,1082,4603755,2013,Liberty Processing,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Independence Coal Company Inc,"785 Robinson Creek Road, Madison, WV 25130", ,Appalachia Central,0,11,23892,-inf
1345,1084,1084,1084,4605295,2013,Wells Preparation Plant,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Eastern Associated Coal Llc,"P.O. Box 29, Wharton, WV 25208",UNIT,Appalachia Central,0,55,105831,-inf
1346,1086,1086,1086,4605398,2013,Beth Station No 79 Prep Plant,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Hobet Mining Llc,"P.O. Box 305, Madison, WV 25130",United Mine Workers of America,Appalachia Central,0,53,127555,-inf
1347,1087,1087,1087,4605992,2013,Homer Iii Processing,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,"Black Castle Mining Company, I","P.O. Box 189, Peytona, WV 25154", ,Appalachia Central,0,11,27617,-inf
1348,1088,1088,1088,4606188,2013,Chess Processing,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,70,147445,-inf
1349,1089,1089,1089,4606188,2013,Chess Processing,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,28,60224,-inf
1350,1090,1090,1090,4606448,2013,Rocklick Preparation Plant,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Eastern Associated Coal Llc,"54912 Pond Fork Road, Wharton, WV 25208",UNIT,Appalachia Central,0,35,80540,-inf
1351,1094,1094,1094,4608108,2013,Blue Pennant Transfer,West Virginia (Southern),Boone,Permanently abandoned,Surface,Independent Producer Operator,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,2,5202,-inf
1352,1095,1095,1095,4608108,2013,Blue Pennant Transfer,West Virginia (Southern),Boone,Permanently abandoned,Underground,Independent Producer Operator,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,2,5202,-inf
1353,1113,1113,1113,4608376,2013,Peach Orchard Prep Plant & Ld,West Virginia (Southern),Clay,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Fola Coal Company, L.L.C.","P.O. Box 180, Bickmore, WV 25019", ,Appalachia Central,0,0,446,-inf
1354,1114,1114,1114,4608376,2013,Peach Orchard Prep Plant & Ld,West Virginia (Southern),Clay,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Fola Coal Company, L.L.C.","P.O. Box 180, Bickmore, WV 25019", ,Appalachia Central,0,8,10696,-inf
1355,1117,1117,1117,4604343,2013,Kingston Processing,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,0,2,4088,-inf
1356,1118,1118,1118,4604343,2013,Kingston Processing,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,0,44,98108,-inf
1357,1119,1119,1119,4605145,2013,Maple Preparation Plant,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Preparation Plant,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,0,1,2727,-inf
